*         Type  Key          Name                                      Stn   AOR               pState   Norm   AlarmGroup   ICAddress
*         ----  ---          ----                                      ---   ---               ------   ----   ----------   ---------
4 STATUS  (1)   (3)          (4)                                       (5)   (10)              (19)     (49)   (29)         (41)
          1     "01008003"   "FM 2BF      FM BKR 2 BKR FAIL        "   008   7                 19       0      1            nan                 
          1     "01040003"   "ME 3BF      ME BKR 3 BKR FAIL        "   040   1                 19       0      1            nan                 
          1     "01028001"   "BR 1BF      BR 1 BKR FAIL            "   028   5                 19       0      1            nan                 
          5     "05066001"   "SPR THS      MODEL STATUS            "   066   2                 17       0      1            nan                 
          1     "01050003"   "NR 35CP20   421-2 CPP21 (MBIT)       "   050   3                 26       0      1            nan                 
          5     "05066002"   "SPR LRS      MODEL STATUS            "   066   2                 17       0      1            nan                 
          1     "01010018"   "MI 3344BF   MI TIE BKR 1 BKR FAIL    "   010   3                 19       0      1            nan                 
          5     "05066003"   "SPR TOT      MODEL STATUS            "   066   2                 17       0      1            nan                 
          1     "01073001"   "AS T1HIAL   AS TX1 CRIT HI TEMP AL   "   073   7                 4        0      1            nan                 
          1     "01006012"   "BC 8W27     BC 8W27 KH 230KV BKR     "   006   3                 1        0      1            nan                 
          1     "01006013"   "BC 8W24     BC 8W24 MID 230KV BKR    "   006   3                 1        0      1            nan                 
          1     "01006014"   "BC 8W21     BC 8W21 FIRES 230KV BKR  "   006   3                 1        0      1            nan                 
          1     "01006015"   "BC 6W54     BC 6W54 LA 115KV BKR     "   006   3                 1        0      1            nan                 
          1     "01006016"   "BC 6W57     BC 6W57 DB 115KV BKR     "   006   3                 1        0      1            nan                 
          1     "01006017"   "BC 6W51     BC 6W51 MI 115KV BKR     "   006   3                 1        0      1            nan                 
          1     "01006018"   "BC 6W43     BC 6W43 115KV TIE BKR    "   006   3                 1        0      1            nan                 
          8     "12038002"   "PS BN3P11   PSEUDO SWITCH            "   038   1 2 3 4 5 6 7 8   15       0      1            nan                 
          1     "01006019"   "BC SSI      BC STN SVC IND           "   006   3                 4        0      1            nan                 
          1     "01006020"   "BC BC       BC BATT CHGR (SECI)      "   006   3                 4        0      1            nan                 
          1     "01006021"   "BC TX1GA    BC TX1 GENERAL ALARM     "   006   3                 26       0      1            nan                 
          1     "01006022"   "BC TX1SP    BC TX1 SUD PRES          "   006   3                 10       0      1            nan                 
          1     "01006023"   "BC TX1HS    BC TX1 HOT SPOT          "   006   3                 8        0      1            nan                 
          1     "01006024"   "BC TX1LO    BC TX1 LOW OIL           "   006   3                 9        0      1            nan                 
